trajectory_id,folder,family,sample_role,split_group_id,checkpoint_depth_mm,time_s,horizon_s,Y_R_tested,Y_stall,stall_label_reason,time_to_first_stall_s
slot097_try00,slot097_try00,offset_tilt,characterization,slot097,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,3.591666666614401
slot097_try00,slot097_try00,offset_tilt,characterization,slot097,10.0,6.9833333332317125,1.0,1,0,full_horizon_without_stall,2.6749999999610736
slot097_try00,slot097_try00,offset_tilt,characterization,slot097,10.0,6.9833333332317125,2.0,1,0,full_horizon_without_stall,2.6749999999610736
slot097_try00,slot097_try00,offset_tilt,characterization,slot097,15.0,8.05833333321607,1.0,1,0,full_horizon_without_stall,1.599999999976717
slot097_try00,slot097_try00,offset_tilt,characterization,slot097,15.0,8.05833333321607,2.0,1,1,observed_future_stall,1.599999999976717
slot098_try00,slot098_try00,tilt_only,characterization,slot098,5.0,6.066666666578385,1.0,1,0,full_horizon_without_stall,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,5.0,6.066666666578385,2.0,1,0,full_horizon_without_stall,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,10.0,6.9749999998985,1.0,1,0,full_horizon_without_stall,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,10.0,6.9749999998985,2.0,1,0,full_horizon_without_stall,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,15.0,7.991666666550373,1.0,1,0,full_horizon_without_stall,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,15.0,7.991666666550373,2.0,1,0,full_horizon_without_stall,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,20.0,9.799999999857391,1.0,1,,right_censored,
slot098_try00,slot098_try00,tilt_only,characterization,slot098,20.0,9.799999999857391,2.0,1,,right_censored,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,5.0,6.074999999911597,1.0,1,0,full_horizon_without_stall,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,5.0,6.074999999911597,2.0,1,0,full_horizon_without_stall,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,10.0,6.9916666665649245,1.0,1,0,full_horizon_without_stall,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,10.0,6.9916666665649245,2.0,1,0,full_horizon_without_stall,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,15.0,8.049999999882857,1.0,1,0,full_horizon_without_stall,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,15.0,8.049999999882857,2.0,1,,right_censored,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,20.0,10.999999999839929,1.0,1,,not_inserting,
slot099_try00,slot099_try00,offset_tilt,characterization,slot099,20.0,10.999999999839929,2.0,1,,not_inserting,
